id,cost
422859,92.25031
422860,99.54609
422861,110.45248
422862,100.10098
422863,100.08305
422864,97.96683
422865,87.51664
422866,90.07371
422867,100.62991
422868,102.37729
422869,105.80154
422870,95.0697
422871,99.03673
422872,91.26997
422873,81.982254
422874,93.62223
422875,100.63718
422876,83.84689
422877,94.14593
422878,101.81863
422879,102.54893
422880,106.26071
422881,103.86934
422882,92.49167
422883,90.272125
422884,103.75189
422885,95.88253
422886,97.57559
422887,99.01503
422888,100.39713
422889,80.3796
422890,104.51127
422891,94.73477
422892,109.112526
422893,96.7617
422894,111.81126
422895,97.10568
422896,96.58137
422897,104.638435
422898,99.857
422899,88.38921
422900,80.33964
422901,76.89115
422902,104.54891
422903,105.114365
422904,97.44561
422905,92.92854
422906,95.70571
422907,101.67439
422908,94.23457
422909,108.03943
422910,92.699554
422911,101.07075
422912,96.28519
422913,92.87052
422914,83.51941
422915,99.0341
422916,91.02137
422917,99.65522
422918,77.68228
422919,100.65909
422920,94.93873
422921,110.57089
422922,96.44397
422923,95.838974
422924,89.81442
422925,89.19049
422926,101.59359
422927,91.7496
422928,100.637955
422929,97.01141
422930,101.21326
422931,99.19403
422932,101.19483
422933,78.082344
422934,105.30565
422935,98.03679
422936,89.26575
422937,96.48877
422938,86.18584
422939,102.19245
422940,91.78955
422941,92.947136
422942,94.49546
422943,97.51901
422944,99.51287
422945,114.22764
422946,95.20007
422947,105.83582
422948,77.66424
422949,84.15115
422950,112.90947
422951,103.45083
422952,94.47647
422953,107.26178
422954,101.03269
422955,102.87126
422956,92.607605
422957,87.31065
422958,76.525314
422959,94.18146
422960,93.63103
422961,95.533676
422962,96.326805
422963,104.92266
422964,99.50381
422965,94.97227
422966,114.83113
422967,97.81245
422968,82.22231
422969,105.88907
422970,95.82577
422971,93.912834
422972,98.24404
422973,91.43846
422974,97.051895
422975,82.734566
422976,100.72562
422977,86.981674
422978,96.56596
422979,93.48598
422980,97.18861
422981,90.73747
422982,96.2077
422983,109.46793
422984,114.108795
422985,100.24253
422986,95.48117
422987,79.050064
422988,88.79583
422989,84.4861
422990,93.41266
422991,106.8465
422992,105.03389
422993,89.31986
422994,102.883446
422995,111.97199
422996,100.43345
422997,68.824905
422998,105.904106
422999,87.97918
423000,92.16147
423001,82.004776
423002,98.66972
423003,95.974365
423004,96.36445
423005,93.97685
423006,91.11848
423007,109.17881
423008,97.47388
423009,89.67782
423010,86.35662
423011,113.48635
423012,96.576996
423013,98.882866
423014,92.58158
423015,104.720116
423016,103.31957
423017,104.449104
423018,97.14138
423019,116.514084
423020,81.708176
423021,93.207504
423022,96.22036
423023,98.530426
423024,97.9498
423025,91.86701
423026,93.297165
423027,85.76005
423028,98.28522
423029,107.88532
423030,112.25057
423031,91.18395
423032,98.048836
423033,88.74511
423034,96.410515
423035,107.668045
423036,97.88909
423037,84.84487
423038,101.74335
423039,90.07462
423040,74.722404
423041,106.258415
423042,101.77128
423043,87.61263
423044,105.058266
423045,91.07026
423046,99.45058
423047,96.30945
423048,95.39798
423049,92.96465
423050,93.3362
423051,93.475075
423052,101.28395
423053,90.419174
423054,88.68928
423055,95.3229
423056,109.89833
423057,99.98641
423058,95.43927
423059,96.314835
423060,90.30795
423061,96.632
423062,87.335205
423063,99.7686
423064,110.27564
423065,93.6744
423066,98.83897
423067,97.99288
423068,94.44989
423069,87.52534
423070,100.33125
423071,90.55048
423072,91.92894
423073,103.02611
423074,90.680534
423075,97.918846
423076,98.273575
423077,96.59272
423078,90.850266
423079,96.19634
423080,101.32517
423081,92.46809
423082,91.516205
423083,98.84368
423084,87.086235
423085,95.3892
423086,96.087814
423087,95.21282
423088,91.32234
423089,100.99971
423090,88.94582
423091,100.55633
423092,100.76317
423093,95.758705
423094,88.799774
423095,107.8316
423096,84.779076
423097,89.85493
423098,100.35478
423099,95.376884
423100,104.66967
423101,104.984406
423102,99.620285
423103,103.954834
423104,102.79744
423105,109.03847
423106,115.795845
423107,82.66217
423108,89.16001
423109,106.39208
423110,104.1137
423111,104.244354
423112,89.68167
423113,96.004105
423114,96.4442
423115,90.6989
423116,99.10621
423117,92.341415
423118,94.12293
423119,92.7063
423120,98.28276
423121,100.588295
423122,92.98934
423123,118.46801
423124,77.72555
423125,98.95663
423126,90.55799
423127,90.57061
423128,99.133804
423129,77.0897
423130,111.85667
423131,101.43033
423132,87.92412
423133,96.834915
423134,112.955864
423135,97.9665
423136,114.2577
423137,96.25791
423138,93.802605
423139,92.82291
423140,81.36012
423141,94.07726
423142,88.60759
423143,106.245834
423144,97.33756
423145,79.650444
423146,91.21077
423147,100.203575
423148,102.74949
423149,103.32813
423150,88.71563
423151,91.96222
423152,106.22067
423153,92.694954
423154,94.80259
423155,83.90481
423156,103.22615
423157,93.77427
423158,97.51126
423159,105.395615
423160,99.42687
423161,105.64872
423162,99.70309
423163,101.292435
423164,91.290215
423165,80.93754
423166,95.360664
423167,90.33456
423168,95.91806
423169,112.90735
423170,87.17457
423171,89.497696
423172,96.54759
423173,90.24319
423174,90.40444
423175,94.37477
423176,80.58171
423177,100.658264
423178,107.81717
423179,90.445854
423180,101.77877
423181,98.90874
423182,101.84089
423183,113.98251
423184,103.54122
423185,99.66175
423186,98.066734
423187,89.52212
423188,107.67566
423189,113.72703
423190,96.567924
423191,92.10946
423192,98.30288
423193,79.22053
423194,102.858086
423195,110.58126
423196,95.31909
423197,102.46009
423198,101.236015
423199,84.65759
423200,122.15358
423201,93.26843
423202,79.89255
423203,83.78218
423204,110.05746
423205,92.09437
423206,83.65376
423207,106.90699
423208,81.72475
423209,95.57244
423210,96.46469
423211,96.87836
423212,113.814476
423213,83.782104
423214,91.00048
423215,101.77147
423216,98.25928
423217,96.90856
423218,91.3109
423219,111.35301
423220,99.921425
423221,92.32313
423222,103.413635
423223,75.750465
423224,93.73306
423225,91.99622
423226,93.983055
423227,80.115654
423228,104.99375
423229,104.29811
423230,90.51779
423231,91.477745
423232,98.01276
423233,95.73338
423234,94.684845
423235,86.28338
423236,109.90251
423237,87.40781
423238,106.28261
423239,98.99056
423240,94.21405
423241,90.8514
423242,100.60801
423243,92.23337
423244,97.03179
423245,90.901436
423246,88.58059
423247,98.90244
423248,91.36488
423249,86.14797
423250,95.797935
423251,100.26715
423252,101.040474
423253,90.91691
423254,78.8267
423255,89.28473
423256,103.23847
423257,93.25926
423258,65.346375
423259,96.35689
423260,102.036934
423261,93.19631
423262,98.47273
423263,107.47131
423264,90.51906
423265,102.08308
423266,90.96917
423267,98.84377
423268,102.63814
423269,103.58784
423270,87.585464
423271,101.27927
423272,100.589066
423273,93.59606
423274,93.885864
423275,94.509026
423276,84.02278
423277,101.7652
423278,106.277336
423279,98.39431
423280,98.26103
423281,89.28305
423282,96.161316
423283,99.15558
423284,71.59305
423285,72.13321
423286,89.38759
423287,95.772964
423288,93.73189
423289,85.19039
423290,90.91406
423291,98.11914
423292,114.628
423293,110.98706
423294,92.514984
423295,93.09428
423296,95.27363
423297,94.60932
423298,96.15978
423299,80.734856
423300,99.49365
423301,90.4418
423302,102.6031
423303,94.73044
423304,99.62882
423305,98.0104
423306,102.67951
423307,109.789665
423308,98.25412
423309,95.772964
423310,111.552864
423311,83.97293
423312,95.15467
423313,112.72543
423314,95.82291
423315,92.10853
423316,95.36342
423317,100.31531
423318,91.96036
423319,111.69652
423320,86.00717
423321,93.92171
423322,96.75018
423323,76.49279
423324,85.53235
423325,101.27371
423326,103.976456
423327,85.49675
423328,81.81536
423329,82.85956
423330,90.21509
423331,97.801895
423332,109.14235
423333,84.65955
423334,92.76262
423335,103.3982
423336,89.5976
423337,96.93438
423338,116.74057
423339,81.9654
423340,94.5528
423341,87.94397
423342,101.1428
423343,90.61625
423344,89.034004
423345,96.69287
423346,74.23297
423347,103.471954
423348,95.05921
423349,117.65061
423350,93.86578
423351,106.904625
423352,97.260086
423353,89.90831
423354,98.68503
423355,104.137314
423356,86.69318
423357,89.00498
423358,106.11745
423359,96.9059
423360,77.12121
423361,131.52985
423362,131.38464
423363,108.12223
423364,90.85298
423365,111.44096
423366,102.69281
423367,119.45911
423368,93.20382
423369,113.84908
423370,96.087906
423371,106.70466
423372,98.12854
423373,105.66845
423374,94.951035
423375,83.27673
423376,104.87989
423377,93.0162
423378,95.42879
423379,98.22767
423380,96.747154
423381,64.89893
423382,89.68858
423383,90.023476
423384,83.12902
423385,94.26705
423386,101.18416
423387,100.35135
423388,82.822495
423389,99.05987
423390,89.46016
423391,98.09598
423392,98.134125
423393,76.04252
423394,95.878235
423395,90.67105
423396,85.73916
423397,99.936195
423398,99.74016
423399,111.79485
423400,115.29036
423401,100.55681
423402,89.12029
423403,84.08577
423404,96.46534
423405,105.23749
423406,119.86093
423407,98.563034
423408,82.75537
423409,91.03945
423410,101.53412
423411,90.931725
423412,86.69188
423413,101.75363
423414,104.115105
423415,89.9793
423416,91.49684
423417,100.78812
423418,88.904015
423419,105.62522
423420,103.92802
423421,93.290955
423422,78.38304
423423,103.80695
423424,104.16554
423425,98.64644
423426,101.56933
423427,93.46304
423428,91.63928
423429,92.54197
423430,99.744965
423431,89.43066
423432,116.26476
423433,113.67069
423434,91.00939
423435,94.083435
423436,86.18363
423437,107.98126
423438,102.36487
423439,107.75529
423440,108.16543
423441,106.065155
423442,106.25008
423443,88.252625
423444,100.114
423445,92.36817
423446,104.75436
423447,96.22898
423448,100.80107
423449,97.548004
423450,96.19268
423451,103.49497
423452,93.369316
423453,112.59839
423454,75.26715
423455,95.05715
423456,84.95169
423457,98.901115
423458,90.4657
423459,102.59412
423460,93.92927
423461,83.70662
423462,85.55645
423463,100.28531
423464,100.51904
423465,97.52535
423466,104.38029
423467,96.98221
423468,102.425705
423469,122.00193
423470,90.584366
423471,95.101494
423472,97.099174
423473,109.32107
423474,91.47391
423475,99.4162
423476,90.23401
423477,112.0703
423478,117.626854
423479,101.612816
423480,91.97747
423481,90.63381
423482,108.94794
423483,93.09244
423484,116.58454
423485,96.35364
423486,106.69171
423487,93.51567
423488,96.9228
423489,80.779144
423490,100.433395
423491,104.6342
423492,99.58661
423493,81.22815
423494,99.52677
423495,96.311356
423496,90.67865
423497,105.80256
423498,100.640526
423499,101.929634
423500,97.94743
423501,117.96395
423502,97.13628
423503,106.262405
423504,95.34697
423505,108.797264
423506,97.87749
423507,91.6164
423508,77.89319
423509,89.97678
423510,93.065025
423511,94.115265
423512,77.513664
423513,92.1971
423514,88.29804
423515,100.923134
423516,94.82909
423517,93.53352
423518,103.989174
423519,100.32405
423520,80.21903
423521,88.06072
423522,88.983444
423523,101.2251
423524,99.335884
423525,81.30296
423526,103.7454
423527,100.97296
423528,77.55748
423529,102.8017
423530,94.491
423531,90.229095
423532,91.270454
423533,96.579926
423534,85.16914
423535,99.53079
423536,75.872284
423537,102.21681
423538,109.117195
423539,91.6327
423540,86.17939
423541,101.440384
423542,101.0872
423543,105.049416
423544,83.2354
423545,99.78845
423546,88.486534
423547,103.42797
423548,93.64953
423549,82.70958
423550,93.32041
423551,90.04739
423552,97.79666
423553,98.56736
423554,101.624466
423555,95.490005
423556,104.94888
423557,91.25924
423558,102.37743
423559,88.51368
423560,98.75764
423561,85.30258
423562,97.84873
423563,107.400475
423564,91.99299
423565,98.32182
423566,86.90187
423567,97.31529
423568,81.53932
423569,93.94973
423570,99.32593
423571,87.95856
423572,79.332535
423573,97.48233
423574,84.43329
423575,88.187744
423576,98.73624
423577,102.97968
423578,101.87512
423579,95.95194
423580,100.32038
423581,97.40966
423582,100.51435
423583,104.97126
423584,102.69375
423585,103.3858
423586,99.139534
423587,114.59889
423588,98.45177
423589,82.51557
423590,86.88322
423591,105.982895
423592,115.51771
423593,82.04401
423594,87.65802
423595,94.48676
423596,98.0154
423597,98.65851
423598,120.93647
423599,86.735
423600,103.53204
423601,96.66483
423602,105.19794
423603,108.36195
423604,100.109856
423605,79.67983
423606,82.94473
423607,88.575294
423608,76.519844
423609,98.01804
423610,83.39871
423611,88.895615
423612,94.725235
423613,86.10834
423614,93.57504
423615,98.75921
423616,98.16045
423617,88.81677
423618,101.09241
423619,93.91596
423620,80.32863
423621,100.34633
423622,71.94507
423623,103.259705
423624,102.28894
423625,97.522865
423626,77.084114
423627,96.11453
423628,94.57445
423629,114.178085
423630,102.39484
423631,91.28753
423632,99.26242
423633,84.0255
423634,100.176125
423635,89.84431
423636,102.59891
423637,91.98701
423638,91.55649
423639,97.37124
423640,95.210205
423641,86.375496
423642,89.84817
423643,98.418625
423644,81.15361
423645,102.10697
423646,82.253624
423647,108.69982
423648,96.86725
423649,93.88324
423650,108.4343
423651,100.267685
423652,97.779564
423653,79.220375
423654,94.079666
423655,78.45484
423656,85.27843
423657,98.34617
423658,95.72139
423659,77.1148
423660,97.42731
423661,85.328674
423662,93.1515
423663,86.658226
423664,84.78055
423665,117.15874
423666,107.07022
423667,96.98113
423668,90.40043
423669,80.42156
423670,93.17808
423671,94.09296
423672,88.887085
423673,95.3614
423674,100.394135
423675,82.3275
423676,99.883316
423677,91.53862
423678,79.15404
423679,96.96068
423680,113.11666
423681,87.21414
423682,93.60743
423683,111.24148
423684,94.984764
423685,98.17275
423686,93.00153
423687,97.97443
423688,96.64704
423689,101.13944
423690,88.624725
423691,103.10629
423692,98.50642
423693,93.845245
423694,95.75156
423695,101.460175
423696,100.53037
423697,92.283264
423698,89.0185
423699,97.85062
423700,105.602905
423701,108.09159
423702,90.28614
423703,104.362854
423704,85.09592
423705,73.3636
423706,94.27273
423707,98.42261
423708,92.942566
423709,78.01773
423710,89.58378
423711,79.49369
423712,103.22113
423713,124.85095
423714,77.02285
423715,64.48324
423716,124.08945
423717,98.38947
423718,95.39426
423719,97.812775
423720,93.21334
423721,104.60741
423722,88.95131
423723,98.58217
423724,95.75843
423725,90.917305
423726,109.14708
423727,87.419785
423728,98.22733
423729,94.09998
423730,96.23737
423731,101.438286
423732,95.459366
423733,90.562004
423734,99.07041
423735,113.62488
423736,97.92191
423737,103.05404
423738,102.71204
423739,91.26527
423740,101.09313
423741,97.24659
423742,79.51362
423743,94.20552
423744,106.51188
423745,88.23092
423746,75.081764
423747,88.3622
423748,88.839775
423749,105.64958
423750,100.25411
423751,103.56754
423752,77.34425
423753,100.48817
423754,97.71764
423755,103.204636
423756,95.41398
423757,89.56162
423758,104.43663
423759,99.29298
423760,93.4281
423761,98.37607
423762,101.38521
423763,103.774124
423764,89.76741
423765,102.44899
423766,81.64305
423767,106.26941
423768,87.967255
423769,99.127304
423770,90.00265
423771,102.11778
423772,96.71421
423773,97.50102
423774,100.28946
423775,93.35298
423776,86.3345
423777,102.81501
423778,92.903465
423779,96.36348
423780,83.90906
423781,96.42097
423782,91.103325
423783,108.076454
423784,104.64392
423785,84.60088
423786,90.77562
423787,83.91306
423788,104.7772
423789,101.00919
423790,101.792595
423791,84.16025
423792,90.63014
423793,106.1623
423794,89.072136
423795,100.83525
423796,93.76351
423797,87.46465
423798,103.76868
423799,107.22632
423800,93.03323
423801,72.693306
423802,98.00964
423803,89.80468
423804,96.95908
423805,92.85682
423806,94.69617
423807,101.1787
423808,91.67869
423809,108.85576
423810,87.94261
423811,90.37267
423812,76.50281
423813,97.519196
423814,101.78485
423815,88.58089
423816,94.40593
423817,103.4732
423818,89.390175
423819,90.31514
423820,88.04424
423821,102.65188
423822,99.81056
423823,91.47995
423824,108.483055
423825,92.41266
423826,96.177666
423827,84.94018
423828,111.448364
423829,92.39257
423830,90.61516
423831,96.587326
423832,94.94641
423833,105.13582
423834,103.13862
423835,100.88927
423836,94.450294
423837,111.09637
423838,95.6845
423839,97.9171
423840,98.97364
423841,101.37881
423842,92.89675
423843,103.05607
423844,86.32401
423845,97.82215
423846,100.941216
423847,94.63157
423848,86.802124
423849,101.029434
423850,93.436745
423851,81.467445
423852,96.60943
423853,85.38925
423854,91.65721
423855,108.02986
423856,100.20956
423857,85.05397
423858,102.18286
423859,98.20354
423860,86.46541
423861,101.4062
423862,95.261696
423863,96.54238
423864,104.20742
423865,93.44539
423866,89.81135
423867,94.02782
423868,85.07978
423869,100.45512
423870,97.61315
423871,118.610855
423872,94.74564
423873,87.28854
423874,106.80567
423875,110.95866
423876,116.606125
423877,92.57097
423878,76.11758
423879,113.58089
423880,95.53533
423881,112.19847
423882,88.79322
423883,101.117966
423884,109.56057
423885,104.66412
423886,92.9401
423887,77.34418
423888,96.875046
423889,83.3152
423890,98.65989
423891,96.04199
423892,94.30172
423893,79.362495
423894,97.169975
423895,95.55835
423896,103.608635
423897,96.99067
423898,95.96022
423899,88.79378
423900,90.87883
423901,93.47219
423902,83.615265
423903,97.91111
423904,110.4062
423905,94.909775
423906,88.04556
423907,98.70271
423908,97.936676
423909,114.58335
423910,95.42469
423911,104.45332
423912,93.66939
423913,98.33352
423914,112.13771
423915,94.52402
423916,100.98322
423917,89.34399
423918,94.76258
423919,92.84604
423920,102.37985
423921,88.566666
423922,97.63836
423923,91.02778
423924,104.10123
423925,95.96461
423926,100.23601
423927,100.02084
423928,95.02459
423929,93.32725
423930,102.04504
423931,95.09201
423932,93.23046
423933,96.523735
423934,86.05465
423935,90.8946
423936,93.53023
423937,85.16647
423938,99.4856
423939,99.926476
423940,109.41137
423941,96.40708
423942,112.74084
423943,98.27727
423944,98.10241
423945,96.8526
423946,106.96875
423947,91.43635
423948,106.12756
423949,106.24992
423950,84.83566
423951,113.82192
423952,95.65652
423953,93.06853
423954,96.0128
423955,103.16255
423956,105.686
423957,104.5627
423958,93.269646
423959,93.96603
423960,92.47566
423961,87.493004
423962,89.87264
423963,85.21378
423964,90.18861
423965,88.08637
423966,92.57685
423967,100.4841
423968,81.911064
423969,91.75407
423970,95.93766
423971,83.66034
423972,100.76191
423973,96.43449
423974,90.826706
423975,109.84081
423976,94.08765
423977,93.65535
423978,101.34493
423979,93.07355
423980,95.93655
423981,93.017136
423982,80.47678
423983,105.40475
423984,98.13824
423985,93.24803
423986,94.932594
423987,86.98507
423988,91.16338
423989,99.289246
423990,84.66486
423991,86.680214
423992,103.10952
423993,99.691124
423994,109.38042
423995,96.14677
423996,76.41047
423997,93.0005
423998,96.611946
423999,131.9632
424000,91.63398
424001,104.60328
424002,94.47224
424003,78.53262
424004,80.19607
424005,113.625046
424006,73.28978
424007,87.10762
424008,105.37086
424009,94.30017
424010,94.88535
424011,92.1867
424012,66.811966
424013,71.74576
424014,97.33546
424015,94.9042
424016,100.37716
424017,90.361435
424018,103.59063
424019,89.126785
424020,99.964165
424021,114.25885
424022,95.850105
424023,91.57737
424024,92.28113
424025,87.57482
424026,90.139046
424027,92.01348
424028,109.4899
424029,99.004395
424030,85.06661
424031,91.2153
424032,106.32047
424033,82.82062
424034,131.46933
424035,113.514145
424036,89.926
424037,96.746315
424038,95.766
424039,95.52263
424040,93.7786
424041,102.71808
424042,92.923355
424043,104.268196
424044,89.875854
424045,85.24807
424046,89.72388
424047,89.69365
424048,90.0451
424049,97.91993
424050,95.66541
424051,88.900024
424052,95.99134
424053,95.46962
424054,78.4315
424055,92.537285
424056,81.48534
424057,112.40826
424058,92.54518
424059,101.15985
424060,86.92153
424061,98.85382
424062,82.78485
424063,106.481224
424064,118.876076
424065,88.81883
424066,113.07069
424067,94.08153
424068,95.684685
424069,99.87432
424070,105.27944
424071,86.27169
424072,90.69811
424073,94.30853
424074,121.09228
424075,87.362755
424076,102.42704
424077,97.221344
424078,93.661896
424079,115.70448
424080,85.121086
424081,107.691
424082,94.36677
424083,94.67148
424084,79.92194
424085,130.32079
424086,90.40449
424087,90.67817
424088,95.77472
424089,87.908134
424090,95.74888
424091,88.508255
424092,88.91636
424093,90.10559
424094,93.49787
424095,97.08435
424096,89.36902
424097,101.98329
424098,100.561554
424099,95.46107
424100,78.75034
424101,123.25977
424102,90.315
424103,99.488525
424104,109.502914
424105,92.35677
424106,97.001884
424107,81.39296
424108,81.39441
424109,102.035904
424110,91.82557
424111,92.1096
424112,90.08587
424113,98.357346
424114,100.10566
424115,97.90786
424116,93.26156
424117,96.93592
424118,99.69742
424119,76.142365
424120,81.28024
424121,105.23719
424122,105.75383
424123,91.62271
424124,101.83883
424125,109.01328
424126,98.81864
424127,91.44071
424128,100.33671
424129,76.37228
424130,97.0288
424131,107.56461
424132,90.93067
424133,77.49229
424134,84.93375
424135,112.94413
424136,103.72258
424137,101.24655
424138,89.718254
424139,95.5073
424140,92.27526
424141,114.22555
424142,102.187485
424143,95.18067
424144,84.85891
424145,98.7967
424146,84.456345
424147,97.250435
424148,96.30124
424149,110.81727
424150,94.62546
424151,98.060265
424152,90.389404
424153,100.34763
424154,107.24924
424155,83.289276
424156,99.87952
424157,90.21709
424158,95.36907
424159,103.65274
424160,92.22363
424161,104.57327
424162,96.08333
424163,94.96938
424164,90.995
424165,101.55715
424166,103.64965
424167,93.93651
424168,91.15372
424169,79.528015
424170,97.93088
424171,106.244705
424172,115.09002
424173,96.305275
424174,95.06283
424175,93.57951
424176,103.424835
424177,110.93842
424178,111.51536
424179,99.652054
424180,94.27754
424181,94.740074
424182,98.64782
424183,100.90753
424184,85.7392
424185,91.50535
424186,83.866516
424187,100.121666
424188,93.78611
424189,89.49994
424190,88.63455
424191,75.041466
424192,98.37517
424193,94.679695
424194,104.0677
424195,85.36248
424196,100.507576
424197,77.47399
424198,88.261475
424199,88.84907
424200,93.85882
424201,92.30555
424202,95.24251
424203,97.44369
424204,77.06029
424205,94.72176
424206,80.17226
424207,102.19649
424208,73.65376
424209,83.79856
424210,87.663475
424211,94.4391
424212,91.400696
424213,98.12972
424214,96.64788
424215,84.28732
424216,89.34446
424217,78.988525
424218,94.505295
424219,92.531
424220,108.018684
424221,107.265755
424222,94.31694
424223,95.352486
424224,98.783134
424225,84.52438
424226,78.091995
424227,111.70361
424228,97.45453
424229,103.551834
424230,93.2705
424231,81.81319
424232,71.75062
424233,82.78421
424234,88.66764
424235,100.29617
424236,90.41726
424237,92.856735
424238,95.33705
424239,101.01007
424240,93.51125
424241,94.290405
424242,92.00647
424243,93.71107
424244,103.97771
424245,97.53569
424246,110.23962
424247,100.76191
424248,79.673485
424249,105.581764
424250,102.68663
424251,122.60417
424252,96.702934
424253,96.812294
424254,90.08982
424255,83.99416
424256,92.38709
424257,96.44778
424258,90.89057
424259,95.830154
424260,101.089584
424261,93.08118
424262,112.82086
424263,90.51229
424264,95.891495
424265,81.2558
424266,100.9823
424267,87.661446
424268,105.5749
424269,99.324875
424270,102.24556
424271,105.83495
424272,101.083496
424273,99.08019
424274,79.819336
424275,74.56139
424276,97.78899
424277,92.72556
424278,101.66988
424279,95.091095
424280,100.32946
424281,88.44038
424282,96.47199
424283,93.371155
424284,76.04256
424285,120.4674
424286,100.39466
424287,84.858055
424288,92.40139
424289,98.25384
424290,89.63157
424291,87.766945
424292,92.64747
424293,94.488174
424294,95.4435
424295,101.288925
424296,111.9365
424297,100.13642
424298,80.98232
424299,85.8893
424300,89.79161
424301,95.59989
424302,90.65728
424303,102.16293
424304,107.80218
424305,101.280685
424306,99.58086
424307,82.765
424308,96.283745
424309,102.49887
424310,90.93107
424311,101.217834
424312,98.51415
424313,88.62524
424314,94.5626
424315,92.21092
424316,95.43021
424317,74.211624
424318,113.19613
424319,101.884636
424320,85.98332
424321,96.97969
424322,97.62702
424323,71.5334
424324,96.70265
424325,92.57855
424326,107.502304
424327,100.63665
424328,93.93411
424329,78.604866
424330,97.09838
424331,96.124115
424332,107.14956
424333,97.133194
424334,91.00171
424335,91.535835
424336,99.32263
424337,95.60896
424338,98.73433
424339,96.71919
424340,89.66498
424341,94.31349
424342,115.61815
424343,87.14464
424344,93.46386
424345,99.66866
424346,78.947914
424347,92.95283
424348,91.53813
424349,106.18116
424350,93.914375
424351,93.74738
424352,88.14497
424353,90.84142
424354,98.36559
424355,95.55821
424356,100.39873
424357,88.245476
424358,94.48503
424359,100.09549
424360,95.61251
424361,94.19839
424362,84.860306
424363,84.405754
424364,90.682236
424365,97.362
424366,100.38944
424367,100.05645
424368,89.86632
424369,85.64255
424370,91.798355
424371,88.76261
424372,78.8653
424373,95.2818
424374,90.39372
424375,102.29909
424376,101.058044
424377,98.06078
424378,79.03293
424379,113.786285
424380,95.07263
424381,108.026115
424382,90.54319
424383,84.06658
424384,100.51861
424385,85.41999
424386,107.1492
424387,102.11685
424388,89.55221
424389,95.84766
424390,94.25724
424391,96.93989
424392,87.47039
424393,95.28245
424394,97.44397
424395,97.13094
424396,86.033226
424397,92.99522
424398,101.96783
424399,95.70723
424400,94.491
424401,95.8435
424402,93.18949
424403,93.75131
424404,104.732216
424405,95.81885
424406,95.322075
424407,89.75144
424408,91.36752
424409,107.84405
424410,102.280815
424411,113.13902
424412,85.95694
424413,89.00155
424414,91.77309
424415,102.11867
424416,84.16829
424417,104.67793
424418,102.9376
424419,97.82305
424420,86.67106
424421,104.97182
424422,81.26576
424423,104.55455
424424,94.63011
424425,99.559845
424426,85.77755
424427,95.507256
424428,103.109474
424429,87.27617
424430,100.330185
424431,108.79485
424432,95.65486
424433,84.76995
424434,100.207146
424435,94.859024
424436,104.72642
424437,95.8381
424438,83.8583
424439,97.849205
424440,105.07227
424441,96.3912
424442,87.73855
424443,99.69929
424444,103.210594
424445,95.01291
424446,92.27517
424447,99.06578
424448,91.82238
424449,89.874115
424450,105.15009
424451,97.37161
424452,102.62944
424453,93.24448
424454,96.51137
424455,82.40923
424456,104.45549
424457,88.69988
424458,91.762825
424459,84.62436
424460,94.566246
424461,90.15313
424462,103.82245
424463,87.82669
424464,102.5827
424465,92.88493
424466,91.4326
424467,93.417786
424468,100.97481
424469,103.9744
424470,90.14391
424471,113.58127
424472,96.60533
424473,104.09205
424474,94.50411
424475,93.98324
424476,80.94797
424477,99.21878
424478,91.012375
424479,93.74115
424480,87.73542
424481,99.29704
424482,96.17313
424483,95.05761
424484,98.84811
424485,121.116325
424486,103.92326
424487,94.57901
424488,87.777275
424489,96.83216
424490,103.85854
424491,107.49744
424492,101.9802
424493,77.70667
424494,89.913124
424495,88.81463
424496,91.96936
424497,105.14518
424498,86.49557
424499,108.393196
424500,95.11318
424501,99.10406
424502,86.61309
424503,108.50023
424504,100.08599
424505,85.7368
424506,99.15696
424507,104.956
424508,91.81636
424509,109.27578
424510,115.93287
424511,110.45497
424512,93.58046
424513,98.63936
424514,90.940056
424515,100.938156
424516,89.92791
424517,93.19883
424518,83.26701
424519,100.55908
424520,87.640396
424521,98.26056
424522,116.207245
424523,84.94808
424524,85.12371
424525,96.21438
424526,100.263
424527,92.387184
424528,101.44068
424529,97.4581
424530,81.55373
424531,68.542404
424532,93.16542
424533,98.43091
424534,103.24548
424535,101.707
424536,94.870865
424537,105.19545
424538,101.83211
424539,118.04896
424540,89.18615
424541,92.38981
424542,113.84608
424543,103.60081
424544,94.700455
424545,99.84647
424546,104.75919
424547,90.87265
424548,88.75915
424549,92.79741
424550,90.90433
424551,83.45447
424552,98.87953
424553,93.921936
424554,89.13052
424555,94.44133
424556,98.148964
424557,104.44996
424558,94.83914
424559,95.3371
424560,95.03466
424561,88.76146
424562,84.422165
424563,106.8646
424564,81.96473
424565,90.92686
424566,82.56433
424567,99.41974
424568,88.985634
424569,92.96743
424570,92.254
424571,101.421974
424572,92.61827
424573,98.85453
424574,91.76322
424575,82.387955
424576,92.93088
424577,84.40832
424578,97.10746
424579,86.635735
424580,94.20116
424581,99.26056
424582,103.23286
424583,101.14042
424584,116.82009
424585,101.48885
424586,99.086685
424587,104.24666
424588,84.150055
424589,96.34556
424590,104.65496
424591,100.36677
424592,83.833824
424593,105.27326
424594,95.120926
424595,107.74129
424596,99.28915
424597,88.12104
424598,84.79183
424599,109.75158
424600,99.397095
424601,97.16315
424602,101.19444
424603,94.52456
424604,90.83468
424605,92.19634
424606,100.96042
424607,106.70086
424608,104.097115
424609,96.24655
